Date,Org_Code,Parent_Org,Org_Name,AE_atte_Type1,AE_atte_Type2,AE_atte_Other,No_att_over_4hrs_Type1,No_att_over_4hrs_Type2,No_att_over_4hrs_Other,4to12hs_to_admis,More12hs_to_admis,Emg_Admis_AE_Type1,Emg_Admis_AE_Type2,Emg_Admis_AE_Other
2022-03-31,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19495,0,10058,0,0,0,885,10,2660,0,0
2022-03-31,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10378,0,0,1735,0,0,182,4,1718,0,0
2022-03-31,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8339,0,2416,3149,0,71,575,389,2368,0,16
2022-03-31,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13991,283,234,3410,0,0,877,127,2003,1,0
2022-03-31,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,1747,0,0,6,0,0,0,0,0
2022-03-31,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12844,0,0,36,0,0,0,0,0
2022-03-31,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7915,0,6624,5109,0,1043,1279,0,3013,0,0
2022-03-31,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,10310,0,5978,5532,0,0,342,42,2789,0,0
2022-03-31,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,10004,0,0,3739,0,0,1092,11,3015,0,0
2022-03-31,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1472,0,0,13,0,0,0,0,24
2022-03-31,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12624,3770,6872,0,0,0,1533,170,2841,0,0
2022-03-31,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9765,0,0,2792,0,0,526,37,1191,0,0
2022-03-31,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,30795,2972,6701,15380,38,792,3558,69,8524,45,14
2022-03-31,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8422,0,2604,4274,0,47,691,17,2112,0,0
2022-03-31,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10116,0,5662,0,0,0,686,507,2616,0,28
2022-03-31,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11831,1501,434,4954,0,11,1006,3,3507,106,10
2022-03-31,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9182,1200,2681,3917,0,38,785,0,3604,801,0
2022-03-31,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4217,0,0,0,0,0,0,0,0
2022-03-31,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10276,0,5319,5396,0,174,406,0,4682,0,0
2022-03-31,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8940,0,9965,4318,0,21,638,971,2587,0,0
2022-03-31,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13097,0,4437,4962,0,0,1404,0,6037,0,0
2022-03-31,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3305,0,0,141,0,0,0,0,0
2022-03-31,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7893,0,2817,3274,0,120,1108,235,2001,0,0
2022-03-31,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25520,879,19663,10698,6,2146,3271,317,5232,0,0
2022-03-31,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11533,2215,0,3774,51,0,550,0,2862,1,0
2022-03-31,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9299,714,1770,4169,2,0,429,350,1727,0,0
2022-03-31,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,6811,0,0,13,0,0,0,0,0
2022-03-31,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8805,0,0,0,0,0,1045,0,1971,0,0
2022-03-31,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12881,0,3940,4159,0,0,544,120,1184,0,0
2022-03-31,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10573,0,0,4147,0,0,669,176,1496,0,0
2022-03-31,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1894,0,0,87,0,0,0,0,0
2022-03-31,M85813,NHS ENGLAND MIDLANDS ,BIRMINGHAM WIC,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3863,0,0,0,0,0,0,0,0
2022-03-31,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,13182,0,0,5016,0,0,882,577,3888,0,0
2022-03-31,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,2020,0,0,0,0,0,0,0,0
2022-03-31,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16795,0,2922,3512,0,29,987,13,4906,0,0
2022-03-31,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3954,0,0,1868,0,0,58,10,1264,0,0
2022-03-31,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,2900,0,5774,949,0,712,438,0,2349,0,509
2022-03-31,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12759,2258,12365,8725,309,1304,914,834,4515,0,0
2022-03-31,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,17998,0,4510,7471,0,32,1476,372,4747,0,380
2022-03-31,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7021,0,0,3008,0,0,1129,273,2285,0,0
2022-04-30,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5536,0,0,2236,0,0,179,270,1257,0,0
2022-04-30,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3426,0,0,219,0,0,0,0,0
2022-04-30,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,312,0,0,0,0,0,0,0,0
2022-04-30,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0,0,208,0,0,0,0,0,0,0,0
2022-04-30,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,509,0,0,0,0,0,0,0,0
2022-04-30,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4485,0,0,467,0,0,0,0,0
2022-04-30,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4619,0,0,0,0,0,0,0,0
2022-04-30,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,153,0,0,0,0,0,0,0,0
2022-04-30,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,121,0,0,0,0,0,0,0,0
2022-04-30,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,24,0,0,0,0,0,0,0,0
2022-04-30,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,525,0,0,0,0,0,0,0,0
2022-04-30,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,59,0,0,0,0,0,0,0,0
2022-04-30,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1540,0,0,25,0,0,0,0,0
2022-04-30,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,672,0,0,13,0,0,0,0,0
2022-04-30,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7012,0,2819,2796,0,93,493,180,2206,0,209
2022-04-30,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5851,0,1199,2124,0,3,462,306,1484,0,0
2022-04-30,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9376,0,1131,2939,0,0,1409,0,2324,0,0
2022-04-30,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,1705,0,0,17,0,0,0,0,1
2022-04-30,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13642,0,0,3732,0,0,727,0,2847,0,0
2022-04-30,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6120,0,0,31,0,0,0,0,0
2022-04-30,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1795,0,0,0,0,0,0,0,0
2022-04-30,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,2203,0,0,0,0,0,0,0,0
2022-04-30,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,1909,0,0,36,0,0,0,0,0
2022-04-30,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1331,0,0,0,0,0,0,0,0
2022-04-30,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4201,0,0,853,0,0,0,0,0
2022-04-30,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5012,0,0,1103,0,0,87,1,1518,0,0
2022-04-30,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5235,0,2612,3252,0,29,570,155,1582,0,0
2022-04-30,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7752,0,0,3109,0,0,518,0,2314,0,0
2022-04-30,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7308,0,0,0,0,0,639,0,2338,0,0
2022-04-30,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11113,0,4624,6066,0,778,702,450,2857,0,85
2022-04-30,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7632,0,6000,3236,0,767,817,84,2299,0,0
2022-04-30,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15452,0,12413,8820,0,1776,1438,432,4022,0,259
2022-04-30,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10199,0,0,5180,0,0,1029,336,2317,0,0
2022-04-30,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6507,0,0,231,0,0,0,0,0
2022-04-30,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3699,0,0,1,0,0,0,0,0
2022-04-30,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,2866,0,0,0,0,0,0,0,0
2022-04-30,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2134,0,0,28,0,0,0,0,0
2022-04-30,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12571,0,0,0,0,0,976,171,3702,6,0
2022-04-30,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2118,0,0,16,0,0,0,0,0
2022-04-30,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11726,1988,11065,7909,420,1917,994,724,4324,0,0
2022-04-30,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6619,0,445,0,0,0,516,66,1567,0,0
2022-04-30,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,16
2022-04-30,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12751,0,6665,3881,0,630,852,30,5293,0,0
2022-04-30,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1129,0,0,6,0,0,0,0,5
2022-04-30,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5348,0,0,767,0,0,0,0,913,0,0
2022-04-30,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5400,0,3302,2130,0,30,846,71,1628,0,0
2022-04-30,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9599,0,0,3422,0,0,529,4,1876,0,0
2022-04-30,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,908,0,0,19,0,0,0,0,0
2022-04-30,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,7547,0,0,0,0,0,0,0,0
2022-04-30,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1182,0,0,0,0,0,0,0,0
2022-04-30,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,54,0,0,0,0,0,0,0,0
2022-04-30,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1754,0,0,1,0,0,0,0,0
2022-04-30,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11411,0,15514,5275,0,1954,971,253,5812,0,0
2022-04-30,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6622,0,444,3011,0,1,562,0,1432,0,0
2022-04-30,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,5711,0,1478,1928,0,61,553,0,1450,0,0
2022-04-30,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19085,1686,0,9051,94,0,1445,781,4401,1,0
2022-04-30,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7412,0,6187,4681,0,776,1030,0,2808,0,0
2022-04-30,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5518,0,0,0,0,0,0,0,0
2022-04-30,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7236,0,0,251,0,0,0,0,0
2022-04-30,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5407,0,0,26,0,0,0,0,0
2022-04-30,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5412,0,0,1482,0,0,0,0,964,0,0
2022-04-30,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17878,0,0,0,0,0,1718,0,4525,0,0
2022-04-30,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7011,0,0,2295,0,0,412,0,1899,0,0
2022-04-30,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2820,0,0,253,0,0,0,0,0
2022-04-30,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1356,0,0,27,0,0,0,0,30
2022-04-30,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3411,0,0,578,0,0,0,0,0
2022-04-30,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2283,0,0,0,0,0,0,0,0
2022-04-30,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2451,0,0,196,0,0,0,0,0
2022-04-30,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1199,0,0,16,0,0,0,0,0
2022-04-30,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9097,0,5081,0,0,0,692,417,2529,0,29
2022-04-30,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12418,410,7201,7027,0,402,890,878,4790,0,0
2022-04-30,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12320,0,3516,4512,0,3,1224,197,2708,0,510
2022-04-30,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9400,0,0,3765,0,0,504,210,1395,0,0
2022-04-30,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11716,1446,6209,3402,87,0,341,0,3328,13,0
2022-04-30,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8424,0,10289,1192,0,47,0,0,4783,0,39
2022-04-30,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,717,0,0,4,0,0,0,0,0
2022-04-30,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3943,0,0,34,0,0,0,0,0
2022-04-30,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2286,0,0,11,0,0,0,0,0
2022-04-30,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,4359,0,0,0,0,0,0,0,0
2022-04-30,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5079,0,0,359,0,0,0,0,0
2022-04-30,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11089,1319,6417,4645,8,323,636,0,4169,29,0
2022-04-30,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2523,0,0,4,0,0,0,0,0
2022-04-30,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7453,0,3707,2776,0,135,691,6,2720,0,0
2022-04-30,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9480,0,4867,4723,0,95,318,0,4358,0,0
2022-04-30,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4428,0,61,310,0,0,0,0,768,0,0
2022-04-30,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5291,0,9692,3147,0,315,434,663,1757,0,29
2022-04-30,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4025,0,0,1820,0,0,254,277,790,0,0
2022-04-30,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13680,0,8670,6753,0,1712,1622,469,3531,0,0
2022-04-30,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9427,0,4753,2410,0,306,578,108,3292,0,0
2022-04-30,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5361,0,0,7,0,0,0,0,3,0
2022-04-30,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13939,1168,9881,6025,205,484,1630,23,3067,0,0
2022-04-30,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,6942,0,0,30,0,0,0,0,0
2022-04-30,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,880,0,0,0,0,0,0,0,0
2022-04-30,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3951,0,0,1849,0,0,49,2,1335,0,0
2022-04-30,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7495,0,2537,3748,0,33,847,39,2012,0,0
2022-04-30,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4235,0,614,1641,0,0,296,43,1078,0,0
2022-04-30,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10027,1247,0,3312,57,0,295,1,3164,12,0
2022-04-30,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,7523,579,2300,0,0,0,1506,0,3056,0,0
2022-04-30,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8787,0,0,2016,0,0,458,14,1039,0,0
2022-04-30,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9541,0,1296,4447,0,64,691,273,1941,0,43
2022-04-30,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10384,0,3293,3505,0,5,657,3,2573,0,0
2022-04-30,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,9722,0,0,1594,0,0,214,4,1549,0,0
2022-04-30,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8210,0,4721,3430,0,13,938,73,2340,0,0
2022-04-30,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31037,0,506,14274,0,0,4712,271,8786,0,0
2022-04-30,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4114,0,0,25,0,0,0,0,1
2022-04-30,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7895,0,2574,2780,0,86,573,257,2242,0,11
2022-04-30,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12371,210,162,2990,0,0,830,96,1860,1,0
2022-04-30,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3765,0,10493,0,0,0,316,5,1456,0,588
2022-04-30,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12064,0,0,158,0,0,0,0,0
2022-04-30,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10915,0,5729,5629,0,520,1271,745,3569,0,0
2022-04-30,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8927,0,0,3612,0,0,1185,68,2744,0,0
2022-04-30,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11287,0,5443,5506,0,3,1166,221,3131,0,0
2022-04-30,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8876,0,1711,3603,0,25,317,0,3256,0,0
2022-04-30,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11958,0,4365,6267,0,0,1889,22,5185,0,0
2022-04-30,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8625,1096,2552,3917,0,40,597,0,3466,0,773
